record_id,district,place_name,latitude,longitude,elevation_m,distance_to_river_m,landcover,soil_type,water_supply,electricity,road_quality,population_density_per_km2,built_up_percent,urban_rural,rainfall_7d_mm,monthly_rainfall_mm,drainage_index,ndvi,ndwi,water_presence_flag,historical_flood_count,infrastructure_score,nearest_hospital_km,nearest_evac_km,flood_risk_score,flood_occurrence_current_event,inundation_area_sqm,is_good_to_live,reason_not_good_to_live,is_synthetic,generation_date
F116286,Kegalle,Nayanuwara Central,6.040161,80.627853,28,1736.6,Wetland,Peaty,Municipal,Mixed,Good (paved),162,8.1,Rural,50.2,50.4,0.56,0.154,-0.001,Likely,2,62,9.08,9.23,18.42,No,0,Yes,,True,2024-04-24
F116287,Polonnaruwa,Welipola West,8.258815,80.49577,3,3640.1,Agriculture,Sandy,Municipal,Grid,Good (paved),519,32.6,Rural,19.3,98.2,0.174,0.281,0.277,Likely,0,55,8.36,1.49,28.6,No,0,Yes,,True,2024-09-04
F116288,Kandy,Mahawatta East,7.106733,79.835646,869,2291.5,Urban,Silty,Municipal,Grid,Fair,1322,27.8,Urban,158.6,174.1,0.304,0.423,0.199,Likely,0,31,10.81,7.37,35.62,No,0,Yes,,True,2024-11-24
F116289,Kilinochchi,Uduwatta East,7.286284,79.82994,31,1609.4,Scrub,Loamy,Tube-well,Mixed,Fair,642,1.0,Rural,65.8,115.0,0.277,0.171,0.314,Likely,0,33,6.9,7.48,25.84,No,0,Yes,,True,2025-07-09
F116290,Vavuniya,Polavila Central,6.173029,81.547394,7,1273.7,Bare Soil,Silty,Municipal,Grid,Fair,80,16.5,Rural,35.1,160.4,0.606,0.394,0.193,Likely,0,48,4.64,0.95,29.74,No,0,Yes,,True,2025-06-26
F116291,Colombo,Kirimedura North,6.524159,80.87928,64,3747.6,Scrub,Clay,Municipal,Grid,Poor (unpaved),1812,29.7,Urban,6.7,15.5,0.763,0.208,0.532,Likely,0,28,1.09,1.65,3.02,No,0,No,Poor infrastructure,True,2025-12-03
F116292,Kilinochchi,Welivila South,7.287012,79.760252,25,1282.5,Bare Soil,Loamy,Municipal,Grid,Fair,397,36.1,Rural,39.1,348.0,0.481,-0.403,0.229,Likely,0,41,2.62,0.03,43.3,No,0,Yes,,True,2025-08-30
F116293,Ampara,Galavila East,8.833189,80.446517,81,160.7,Scrub,Silty,Municipal,Mixed,Poor (unpaved),173,5.8,Rural,65.3,46.9,0.29,0.043,-0.088,Unlikely,1,36,1.62,10.05,26.73,No,0,Yes,,True,2025-02-01
F116294,Anuradhapura,Udumedura,8.564568,79.78444,21,2422.4,Plantation,Sandy,Rainwater harvesting,Grid,Fair,448,4.0,Rural,51.2,402.6,0.724,-0.054,-0.485,Unlikely,0,65,9.48,22.58,43.83,No,0,Yes,,True,2024-05-31
F116295,Mullaitivu,Galavila East,9.880227,80.865833,56,359.5,Agriculture,Loamy,Surface water,Grid,Fair,618,1.0,Rural,47.2,333.9,0.175,0.425,-0.045,Unlikely,0,32,1.22,7.29,47.64,No,0,Yes,,True,2025-04-20
F116296,Jaffna,Udupola,8.000787,81.608428,7,702.5,Plantation,Loamy,Surface water,Grid,Good (paved),217,10.4,Rural,109.1,228.6,0.404,0.474,-0.045,Unlikely,0,69,14.91,0.69,42.44,No,0,Yes,,True,2024-07-06
F116297,Batticaloa,Udumulla,8.702504,81.892081,52,1707.8,Urban,Sandy,Municipal,Grid,Fair,700,6.6,Urban,49.4,226.9,0.91,0.308,0.091,Unlikely,0,21,1.24,5.61,22.98,No,0,No,Poor infrastructure,True,2024-06-17
F116298,Mullaitivu,Panagama Central,8.249917,81.533171,169,166.4,Plantation,Loamy,Municipal,Grid,Fair,654,10.2,Rural,79.2,589.7,0.868,0.022,0.18,Likely,0,35,2.24,6.93,65.39,Yes,237504,No,High flood risk,True,2024-09-20
F116299,Mannar,Polamulla East,6.589346,79.995738,66,593.6,Agriculture,Sandy,Rainwater harvesting,Grid,Poor (unpaved),158,34.1,Rural,91.9,18.9,0.134,0.279,-0.41,Unlikely,0,56,24.66,2.1,15.53,No,0,Yes,,True,2025-01-18
F116300,Mullaitivu,Welikanda East,8.005079,81.467322,55,2089.4,Wetland,Clay,Municipal,Off-grid (solar),Fair,361,1.0,Rural,25.4,174.0,0.913,-0.382,-0.107,Likely,1,37,15.22,6.32,16.76,No,0,Yes,,True,2024-06-09
F116301,Kurunegala,Udumulla North,6.453353,80.755231,13,1541.9,Wetland,Silty,Surface water,Grid,Poor (unpaved),866,55.6,Rural,17.4,246.3,0.496,0.109,-0.018,Likely,1,49,4.3,6.15,38.79,No,0,Yes,,True,2024-10-19
F116302,Jaffna,Polawatta West,9.931843,81.608032,14,2177.9,Agriculture,Silty,Municipal,Grid,Fair,839,30.0,Rural,29.2,10.0,0.806,0.113,-0.043,Unlikely,0,60,15.96,1.99,11.99,No,0,Yes,,True,2024-04-17
F116303,Matara,Nayamulla,8.832272,81.414599,50,724.0,Agriculture,Silty,Rainwater harvesting,Mixed,Good (paved),725,24.6,Rural,31.9,321.4,0.597,0.057,-0.071,Unlikely,0,51,11.28,13.29,30.13,No,0,Yes,,True,2024-08-05
F116304,Kilinochchi,Panathota South,9.145671,81.744392,55,579.2,Urban,Loamy,Tube-well,Grid,Fair,10,17.7,Urban,188.7,28.0,0.682,-0.074,-0.182,Unlikely,0,42,10.77,4.03,21.07,No,0,Yes,,True,2024-08-13
F116305,Matale,Pahalamulla South,6.919572,81.194428,1376,18.4,Wetland,Sandy,Well,Grid,No road access,815,28.3,Rural,66.1,160.3,0.482,0.427,0.12,Likely,0,32,2.94,11.78,33.36,No,0,No,No road access,True,2025-08-24
F116306,Colombo,Polamulla North,9.605498,80.565206,36,6118.5,Urban,Loamy,Surface water,Mixed,Fair,1341,38.2,Urban,136.3,176.0,0.166,0.052,-0.278,Unlikely,0,51,3.8,7.06,37.65,No,0,Yes,,True,2024-07-14
F116307,Colombo,Galamedura South,7.399458,79.768081,171,2324.5,Wetland,Silty,Tube-well,Grid,Fair,1497,37.6,Urban,114.5,354.8,0.062,0.277,0.176,Likely,0,58,6.63,2.13,46.48,No,0,Yes,,True,2025-05-06
F116308,Vavuniya,Udumedura East,7.141451,79.792866,38,186.0,Urban,Peaty,Rainwater harvesting,Grid,Good (paved),178,25.7,Urban,104.6,217.1,0.419,0.214,0.385,Likely,1,48,0.92,2.84,46.95,Yes,194305,Yes,,True,2024-05-22
F116309,Badulla,Nayathota,7.84014,80.799193,350,359.0,Wetland,Clay,Municipal,Grid,Good (paved),10,4.4,Rural,45.6,150.9,0.608,-0.445,0.291,Likely,0,56,1.84,0.91,25.67,No,0,Yes,,True,2024-06-05
F116310,Colombo,Uduvila,7.037341,80.046097,19,2975.0,Scrub,Silty,Tube-well,Grid,Fair,2241,46.0,Urban,97.4,399.6,0.83,-0.096,0.19,Likely,0,31,13.26,1.28,53.24,No,0,Yes,,True,2025-08-01
F116311,Mannar,Kudawatta East,6.401068,81.573206,24,337.1,Agriculture,Clay,Municipal,Grid,Good (paved),922,30.2,Rural,44.6,289.9,0.583,0.359,0.063,Unlikely,1,40,17.78,0.34,50.6,No,0,Yes,,True,2024-04-03
F116312,Polonnaruwa,Galamedura South,5.904778,80.486541,3,2697.3,Agriculture,Sandy,Municipal,Grid,Good (paved),505,38.3,Rural,154.2,329.7,0.051,-0.06,0.229,Likely,0,71,10.69,1.97,61.3,Yes,207071,No,High flood risk,True,2024-02-23
F116313,Kandy,Kudanuwara South,8.145855,80.472437,963,1168.4,Forest,Loamy,Municipal,Grid,Poor (unpaved),1665,41.1,Urban,57.6,252.6,0.293,0.28,-0.215,Unlikely,0,31,3.43,9.37,32.84,No,0,Yes,,True,2025-06-27
F116314,Mannar,Ihalakanda,9.681874,80.365505,18,850.0,Agriculture,Peaty,Surface water,Grid,Good (paved),260,16.6,Rural,49.7,168.4,0.378,0.116,-0.324,Unlikely,0,78,2.12,4.18,27.85,No,0,Yes,,True,2024-11-05
F116315,Matara,Mahagama,8.627306,80.047611,14,362.4,Agriculture,Loamy,Rainwater harvesting,Grid,Fair,550,31.6,Rural,22.5,188.9,0.636,0.399,-0.258,Unlikely,1,62,2.7,0.1,40.31,No,0,Yes,,True,2024-05-06
F116316,Trincomalee,Kirikanda North,8.08357,80.737521,96,2337.0,Wetland,Silty,Municipal,Grid,Poor (unpaved),787,1.0,Rural,170.9,521.7,0.634,0.457,0.013,Likely,0,45,4.03,2.69,59.77,No,0,Yes,,True,2025-01-04
F116317,Gampaha,Kudavila South,7.4342,81.592522,25,2908.5,Forest,Loamy,Well,Grid,Good (paved),946,51.1,Rural,69.7,305.9,0.712,0.321,-0.138,Unlikely,0,82,9.06,5.7,37.2,No,0,Yes,,True,2024-12-03
F116318,Colombo,Pahalapola,6.7013,79.779031,36,104.2,Forest,Loamy,Surface water,None,Good (paved),2139,61.2,Urban,148.3,73.6,0.409,0.167,-0.264,Unlikely,0,67,22.62,25.64,37.43,No,0,Yes,,True,2024-09-21
F116319,Mullaitivu,Udaranuwara Central,9.48595,80.929791,83,503.6,Urban,Loamy,Rainwater harvesting,None,Fair,874,29.9,Urban,42.3,100.7,0.853,0.331,0.087,Unlikely,0,61,17.71,8.31,9.49,No,0,Yes,,True,2025-09-08
F116320,Kalutara,Polanuwara,9.922584,79.952296,19,577.2,Agriculture,Peaty,Municipal,Grid,Fair,714,1.0,Rural,78.2,236.3,0.503,0.444,0.118,Likely,0,60,6.0,14.81,35.83,No,0,Yes,,True,2025-03-15
F116321,Galle,Udaramulla West,7.814146,80.596741,110,384.9,Bare Soil,Silty,Municipal,Mixed,Good (paved),1689,33.3,Urban,127.1,257.1,0.699,0.357,-0.195,Unlikely,0,30,1.67,3.57,45.81,Yes,13725,Yes,,True,2024-11-30
F116322,Trincomalee,Galanuwara West,7.926648,80.37602,126,5923.4,Scrub,Loamy,Surface water,Grid,Good (paved),826,1.0,Rural,2.3,244.9,0.272,0.121,0.162,Likely,0,60,7.49,1.36,21.97,No,0,Yes,,True,2024-04-05
F116323,Mullaitivu,Pahalakumbura North,5.906286,80.946489,111,195.4,Bare Soil,Clay,Well,Grid,Poor (unpaved),10,19.7,Rural,21.8,503.9,0.799,0.443,0.357,Likely,0,39,11.57,2.2,53.27,No,0,Yes,,True,2025-09-25
F116324,Trincomalee,Ihalapitiya South,6.474895,79.704566,22,163.4,Agriculture,Loamy,Well,Off-grid (solar),Fair,274,49.4,Rural,9.4,119.1,0.671,-0.016,-0.409,Unlikely,1,35,3.67,0.73,34.02,No,0,Yes,,True,2025-01-04
F116325,Puttalam,Pananuwara North,7.297186,79.965857,174,514.3,Agriculture,Peaty,Well,Grid,Good (paved),290,5.8,Rural,168.8,123.0,0.743,-0.271,0.245,Likely,0,46,23.65,7.56,25.39,No,0,Yes,,True,2024-12-03
F116326,Vavuniya,Polagama South,8.035381,80.817711,81,2074.2,Urban,Sandy,Municipal,Mixed,Good (paved),280,33.9,Urban,53.5,467.8,0.661,-0.06,-0.049,Unlikely,0,69,6.36,2.22,42.52,No,0,Yes,,True,2025-01-20
F116327,Matara,Ihalavila North,8.876686,80.675354,8,497.4,Agriculture,Silty,Municipal,Mixed,Poor (unpaved),795,42.3,Rural,140.1,128.8,0.617,0.12,-0.267,Unlikely,0,43,0.05,1.57,48.99,Yes,123878,Yes,,True,2025-09-05
F116328,Kurunegala,Kudapitiya East,9.557148,81.642118,17,892.1,Plantation,Peaty,Well,Grid,Good (paved),554,1.0,Rural,133.4,135.1,0.543,0.612,0.172,Likely,0,67,0.68,19.75,32.42,No,0,Yes,,True,2024-08-21
F116329,Monaragala,Ihalakumbura Central,9.824561,81.331491,99,1334.1,Agriculture,Peaty,Well,None,Good (paved),386,32.1,Rural,68.2,48.4,0.563,-0.077,-0.18,Unlikely,0,30,5.52,2.63,13.83,No,0,Yes,,True,2025-10-07
F116330,Ratnapura,Kirimulla West,8.944099,81.488802,43,1046.3,Forest,Loamy,Municipal,Off-grid (solar),Good (paved),204,28.5,Rural,74.7,15.6,0.633,0.045,-0.015,Unlikely,0,19,0.65,6.74,14.06,No,0,No,Poor infrastructure,True,2024-08-24
F116331,Monaragala,Pananuwara West,8.408141,81.232425,128,402.2,Plantation,Sandy,Rainwater harvesting,Grid,Good (paved),605,41.1,Rural,188.8,55.7,0.302,0.185,-0.099,Unlikely,1,67,7.53,8.52,38.36,No,0,Yes,,True,2025-08-14
F116332,Jaffna,Polakanda South,9.566699,80.722818,114,320.1,Agriculture,Silty,Surface water,Grid,No road access,751,59.7,Rural,36.4,76.4,0.839,0.21,-0.004,Unlikely,0,33,8.45,10.38,21.3,No,0,No,No road access,True,2025-02-01
F116333,Nuwara Eliya,Welivila East,5.936666,81.170263,614,5146.8,Agriculture,Loamy,Surface water,Grid,No road access,513,11.6,Rural,254.8,8.9,0.767,0.355,0.02,Unlikely,0,5,10.16,10.55,28.63,No,0,No,Poor infrastructure; No road access,True,2025-08-16
F116334,Puttalam,Nayathota West,9.346868,81.171547,70,712.5,Urban,Peaty,Tube-well,Grid,Fair,80,10.7,Urban,15.0,415.8,0.042,0.311,0.046,Unlikely,0,35,4.93,6.26,42.76,No,0,Yes,,True,2024-02-15
F116335,Ratnapura,Polakumbura South,8.638179,80.198893,32,2007.7,Wetland,Loamy,Municipal,Grid,Good (paved),10,23.5,Rural,65.0,243.0,0.481,-0.45,0.515,Likely,1,33,4.88,7.7,37.71,No,0,Yes,,True,2025-06-20
F116336,Kalutara,Pahalakanda West,7.249427,80.205477,50,3014.6,Scrub,Sandy,Municipal,Mixed,Fair,647,1.4,Rural,34.7,113.6,0.641,0.271,0.232,Likely,0,41,12.93,16.06,12.5,No,0,Yes,,True,2024-03-30
F116337,Puttalam,Udugama East,7.929332,81.392669,224,1607.7,Plantation,Clay,Surface water,Mixed,Fair,387,58.7,Rural,65.6,132.1,0.244,0.26,0.391,Likely,0,27,0.32,2.18,25.36,No,0,No,Poor infrastructure,True,2025-02-10
F116338,Anuradhapura,Welinuwara South,7.337239,81.360646,117,1365.0,Wetland,Peaty,Municipal,Off-grid (solar),Good (paved),271,3.9,Rural,95.6,206.0,0.671,0.465,0.512,Likely,0,8,5.18,0.99,29.41,No,0,No,Poor infrastructure,True,2025-05-14
F116339,Mullaitivu,Panagama North,8.894244,80.094983,96,1552.6,Scrub,Sandy,Tube-well,Mixed,Poor (unpaved),1094,13.8,Urban,90.9,358.2,0.897,-0.096,0.044,Unlikely,0,15,22.46,11.15,39.16,No,0,No,Poor infrastructure,True,2025-06-13
F116340,Jaffna,Uduvila East,7.485857,80.880209,32,2039.4,Forest,Sandy,Surface water,Mixed,Poor (unpaved),509,8.8,Rural,83.0,358.1,0.769,-0.007,0.062,Unlikely,0,34,4.59,13.4,42.89,No,0,Yes,,True,2025-05-26
F116341,Kilinochchi,Welipitiya South,7.894837,80.578967,82,935.3,Agriculture,Loamy,Well,Grid,Good (paved),441,1.0,Rural,173.4,118.2,0.276,-0.107,-0.284,Unlikely,0,59,1.39,14.83,28.58,No,0,Yes,,True,2024-12-26
F116342,Jaffna,Galathota,6.492132,81.300119,75,260.8,Agriculture,Clay,Rainwater harvesting,Mixed,Fair,414,17.2,Rural,23.6,238.1,0.606,0.176,0.235,Likely,0,38,22.33,19.58,33.2,No,0,Yes,,True,2025-11-09
F116343,Kegalle,Pananuwara East,6.829683,80.61754,41,6161.2,Plantation,Silty,Rainwater harvesting,Grid,Good (paved),10,29.7,Rural,18.2,163.2,0.354,0.577,-0.02,Unlikely,0,41,10.42,0.14,21.96,No,0,Yes,,True,2025-01-07
F116344,Jaffna,Ihalamedura Central,8.56653,81.375365,53,720.6,Bare Soil,Peaty,Municipal,Grid,Fair,279,38.5,Rural,78.2,1.5,0.686,0.52,0.062,Unlikely,0,51,1.73,0.8,7.91,No,0,Yes,,True,2025-09-08
F116345,Vavuniya,Mahathota,8.021953,80.632156,151,2054.0,Plantation,Loamy,Municipal,Grid,Good (paved),10,28.0,Rural,91.0,320.6,0.215,0.944,-0.112,Unlikely,0,51,2.61,0.18,39.97,No,0,Yes,,True,2024-12-31
F116346,Kurunegala,Ihalamedura South,8.539093,80.561774,29,3312.0,Bare Soil,Clay,Surface water,Mixed,Good (paved),228,23.4,Rural,224.0,268.4,0.698,0.058,0.046,Unlikely,0,10,6.08,0.59,54.26,Yes,67325,No,Poor infrastructure,True,2024-01-09
F116347,Vavuniya,Kiripola West,7.344318,81.399017,131,1457.8,Scrub,Loamy,Municipal,Mixed,Good (paved),88,1.0,Rural,41.6,252.5,0.665,0.16,0.047,Unlikely,0,32,18.82,0.5,25.4,No,0,Yes,,True,2024-12-10
F116348,Matale,Welinuwara South,8.120662,81.773204,1099,958.4,Bare Soil,Sandy,Tube-well,Grid,Good (paved),501,33.4,Rural,45.0,50.0,0.403,0.419,-0.22,Unlikely,0,60,15.33,0.5,10.31,No,0,Yes,,True,2024-08-23
F116349,Matale,Pahalapitiya Central,8.983792,80.605219,1070,450.1,Wetland,Sandy,Municipal,Off-grid (solar),Poor (unpaved),474,21.7,Rural,49.3,403.5,0.513,0.068,0.111,Likely,1,42,2.64,13.81,52.81,Yes,357,Yes,,True,2024-10-15
F116350,Matara,Ihalanuwara,7.432902,80.706395,111,473.4,Plantation,Loamy,Well,Grid,Fair,375,43.4,Rural,184.0,339.0,0.627,0.227,-0.312,Unlikely,0,60,1.0,4.21,56.55,No,0,Yes,,True,2024-05-29
F116351,Puttalam,Pahalakanda Central,7.207501,79.860007,36,35.0,Urban,Clay,Well,Grid,Fair,10,23.8,Urban,135.0,101.3,0.406,-0.059,0.019,Unlikely,1,84,2.1,0.14,37.37,No,0,Yes,,True,2024-07-02
F116352,Vavuniya,Panagama South,5.992029,81.73422,131,799.7,Plantation,Sandy,Municipal,Grid,Poor (unpaved),398,34.2,Rural,98.7,279.3,0.415,0.35,0.296,Likely,0,46,10.67,11.32,36.11,No,0,Yes,,True,2025-08-14
F116353,Anuradhapura,Panakumbura West,6.420749,80.281324,5,957.1,Plantation,Sandy,Tube-well,Grid,Good (paved),10,22.2,Rural,90.5,223.4,0.779,-0.14,0.214,Likely,0,67,3.05,7.93,37.79,No,0,Yes,,True,2024-11-02
F116354,Puttalam,Udarakumbura South,9.334399,80.602198,74,403.2,Agriculture,Clay,Municipal,Grid,Good (paved),10,34.8,Rural,53.6,278.1,0.749,0.084,0.194,Likely,0,50,0.33,10.81,37.79,No,0,Yes,,True,2024-04-07
F116355,Hambantota,Pahalanuwara South,7.959616,80.554957,28,1997.3,Urban,Loamy,Rainwater harvesting,Grid,Fair,505,11.7,Urban,73.7,132.4,0.194,-0.113,-0.386,Unlikely,0,29,8.99,5.11,30.75,No,0,No,Poor infrastructure,True,2024-12-10
F116356,Batticaloa,Udukumbura,9.159426,81.47746,88,1847.8,Plantation,Clay,Municipal,Grid,Fair,684,1.0,Rural,2.0,79.8,0.331,0.076,-0.338,Unlikely,0,51,11.42,4.82,8.49,No,0,Yes,,True,2024-08-08
F116357,Puttalam,Polagama West,6.615367,80.74964,58,3241.8,Urban,Sandy,Well,Grid,Good (paved),807,12.6,Urban,131.9,302.2,0.793,-0.156,-0.369,Unlikely,0,74,3.57,2.0,33.67,No,0,Yes,,True,2025-01-07
F116358,Vavuniya,Kudapola,7.022515,81.499003,15,1643.3,Forest,Sandy,Municipal,Grid,Good (paved),189,9.0,Rural,127.7,186.4,0.741,0.308,-0.399,Unlikely,0,84,5.54,0.99,33.44,No,0,Yes,,True,2024-07-28
F116359,Galle,Polamulla,9.124117,81.384533,140,3561.4,Agriculture,Loamy,Rainwater harvesting,Grid,Fair,662,52.1,Rural,38.2,423.9,0.395,-0.033,-0.599,Unlikely,0,41,3.75,0.36,43.7,No,0,Yes,,True,2025-08-11
F116360,Kilinochchi,Udukumbura West,7.11691,80.433207,75,128.4,Wetland,Loamy,Surface water,Grid,Fair,897,38.8,Rural,96.9,67.9,0.723,-0.318,0.704,Likely,0,49,5.1,3.68,25.16,No,0,Yes,,True,2025-02-14
F116361,Batticaloa,Polamulla East,9.31603,81.755249,207,2176.8,Urban,Peaty,Municipal,Mixed,Good (paved),435,43.0,Urban,228.6,530.5,0.143,-0.448,-0.013,Unlikely,0,52,1.03,4.68,72.59,Yes,41056,No,High flood risk,True,2023-12-14
F116362,Badulla,Uduwatta South,8.617698,80.532634,852,1483.1,Urban,Clay,Municipal,Grid,Good (paved),130,8.0,Urban,33.1,303.1,0.751,0.353,0.272,Likely,0,59,8.31,4.01,25.56,No,0,Yes,,True,2024-07-06
F116363,Jaffna,Welipola East,8.574447,80.275975,94,708.0,Agriculture,Clay,Rainwater harvesting,Grid,Good (paved),578,27.1,Rural,95.8,77.6,0.402,-0.057,0.573,Likely,0,47,1.86,2.84,18.68,No,0,Yes,,True,2025-03-09
F116364,Monaragala,Galavila,8.758193,80.760438,11,3037.1,Urban,Peaty,Rainwater harvesting,Grid,Poor (unpaved),1092,29.4,Urban,114.9,319.8,0.476,0.551,-0.218,Unlikely,1,35,5.98,7.17,55.55,Yes,241974,Yes,,True,2025-09-17
F116365,Kalutara,Welikanda West,7.901838,80.559968,109,1161.7,Forest,Silty,Surface water,Grid,Poor (unpaved),659,27.3,Rural,58.5,302.5,0.177,0.717,-0.083,Unlikely,0,36,0.25,6.89,37.05,No,0,Yes,,True,2024-02-11
F116366,Kegalle,Mahakumbura East,6.666029,80.405151,12,1530.2,Forest,Sandy,Municipal,Off-grid (solar),Fair,149,5.4,Rural,57.3,324.2,0.55,0.436,-0.063,Unlikely,0,36,1.78,1.54,45.32,No,0,Yes,,True,2025-06-21
F116367,Ampara,Kudavila South,8.359546,80.771186,37,3378.0,Plantation,Peaty,Municipal,Grid,Good (paved),648,27.6,Rural,43.2,215.2,0.459,0.443,0.217,Likely,0,84,1.97,15.39,24.54,No,0,Yes,,True,2025-07-30
F116368,Anuradhapura,Mahavila West,7.975482,80.474616,10,5829.3,Agriculture,Sandy,Tube-well,Grid,Good (paved),493,19.6,Rural,4.4,117.1,0.593,0.543,0.168,Likely,0,31,16.15,4.35,24.15,No,0,Yes,,True,2025-05-15
F116369,Kegalle,Panagama Central,6.283087,79.813315,24,531.7,Scrub,Loamy,Well,Grid,Fair,1176,2.6,Urban,42.3,333.0,0.172,0.097,-0.145,Unlikely,0,25,8.87,14.07,45.69,Yes,298467,No,Poor infrastructure,True,2024-06-21
F116370,Badulla,Kirithota,6.083035,80.937608,1079,1225.6,Urban,Peaty,Rainwater harvesting,Mixed,Good (paved),357,43.7,Urban,29.1,317.0,0.804,-0.137,0.087,Unlikely,0,38,7.26,8.58,29.67,No,0,Yes,,True,2024-11-16
F116371,Gampaha,Ihalamulla South,7.162663,79.875442,63,5040.8,Scrub,Sandy,Well,Grid,Poor (unpaved),1931,39.6,Urban,75.9,119.4,0.873,0.093,-0.177,Unlikely,0,52,8.71,1.16,15.59,No,0,Yes,,True,2024-03-25
F116372,Jaffna,Galathota Central,6.027279,80.626364,9,1430.7,Urban,Loamy,Well,Grid,Poor (unpaved),637,1.0,Urban,60.9,77.4,0.83,0.13,-0.447,Unlikely,0,34,4.87,8.38,23.19,No,0,Yes,,True,2024-05-18
F116373,Puttalam,Udumulla East,9.877215,80.110571,117,4344.3,Forest,Clay,Municipal,Grid,Good (paved),678,1.0,Rural,61.1,106.6,0.644,0.454,-0.571,Unlikely,0,62,3.88,5.85,12.4,No,0,Yes,,True,2024-02-03
F116374,Gampaha,Kirigama Central,6.208254,80.306096,97,2151.5,Forest,Silty,Surface water,Mixed,Poor (unpaved),2488,18.4,Urban,64.9,190.0,0.829,0.237,-0.127,Unlikely,0,19,8.41,16.27,23.05,No,0,No,Poor infrastructure,True,2024-08-27
F116375,Kurunegala,Udarathota South,8.415603,80.791525,26,2227.9,Bare Soil,Sandy,Surface water,Off-grid (solar),Good (paved),1012,30.4,Urban,85.5,79.2,0.602,0.158,-0.186,Unlikely,0,5,8.42,0.68,27.35,No,0,No,Poor infrastructure,True,2024-03-01
F116376,Badulla,Udupola East,7.072295,81.297067,572,4284.5,Forest,Loamy,Municipal,Grid,Fair,590,26.2,Rural,141.7,181.4,0.294,0.595,-0.384,Unlikely,0,51,3.5,12.46,32.56,No,0,Yes,,True,2024-04-03
F116377,Gampaha,Polamedura East,6.294009,79.839943,174,573.1,Scrub,Peaty,Municipal,Mixed,Good (paved),2120,49.3,Urban,4.9,176.6,0.553,-0.134,0.056,Unlikely,0,45,2.14,20.43,17.64,No,0,Yes,,True,2025-08-01
F116378,Kalutara,Ihalanuwara,6.221405,79.707229,89,430.1,Agriculture,Clay,Municipal,Grid,Fair,700,33.0,Rural,35.7,248.3,0.313,0.227,0.2,Likely,1,30,5.06,0.35,42.28,No,0,Yes,,True,2025-05-17
F116379,Galle,Mahanuwara West,7.522818,79.911856,38,410.6,Plantation,Loamy,Municipal,Mixed,Fair,1861,88.4,Urban,204.3,240.6,0.796,0.411,0.07,Unlikely,0,44,6.08,0.2,56.14,Yes,107341,Yes,,True,2024-10-26
F116380,Mannar,Kirimulla South,9.532525,81.318956,57,124.8,Plantation,Clay,Municipal,Grid,Good (paved),115,1.0,Rural,142.7,40.7,0.282,0.392,0.031,Unlikely,1,52,18.96,0.45,32.19,No,0,Yes,,True,2025-02-15
F116381,Kegalle,Mahamedura Central,7.303764,80.471282,82,3600.1,Agriculture,Clay,Municipal,Grid,Fair,230,26.5,Rural,116.6,214.8,0.84,0.023,0.219,Likely,0,46,7.0,6.07,27.89,No,0,Yes,,True,2024-09-19
F116382,Polonnaruwa,Weligama North,8.454994,81.130889,118,24.0,Forest,Peaty,Surface water,Grid,Good (paved),391,44.8,Rural,13.9,260.8,0.499,0.475,-0.062,Unlikely,0,40,16.85,1.67,36.37,No,0,Yes,,True,2024-05-29
F116383,Hambantota,Panamulla Central,8.522935,80.055366,128,2088.4,Agriculture,Peaty,Municipal,Mixed,Fair,10,40.2,Rural,9.1,455.8,0.55,0.635,0.091,Unlikely,0,25,2.22,6.57,42.9,No,0,No,Poor infrastructure,True,2025-08-07
F116384,Mannar,Welimedura,6.29984,79.948755,76,1571.1,Wetland,Clay,Well,Grid,Fair,231,7.4,Rural,12.9,347.5,0.394,-0.26,0.061,Likely,1,53,11.35,10.62,33.88,No,0,Yes,,True,2024-02-24
F116385,Nuwara Eliya,Polamulla West,5.951529,80.121967,585,316.3,Scrub,Silty,Surface water,None,Poor (unpaved),232,28.6,Rural,146.3,96.5,0.578,0.217,0.416,Likely,0,34,2.63,6.16,34.92,No,0,Yes,,True,2024-08-28
F116386,Kurunegala,Kudakanda Central,9.038789,81.719128,24,7546.4,Urban,Silty,Surface water,Grid,Poor (unpaved),667,30.8,Urban,16.9,416.4,0.951,0.329,0.276,Likely,0,36,1.87,12.62,42.62,No,0,Yes,,True,2025-01-13
F116387,Ratnapura,Nayakumbura Central,5.900326,79.982337,116,983.3,Urban,Sandy,Well,Grid,Good (paved),368,59.3,Urban,98.3,488.4,0.402,0.312,-0.416,Unlikely,0,88,5.99,39.85,50.68,Yes,5684,Yes,,True,2024-06-17
F116388,Jaffna,Polapola North,8.902891,81.813854,37,311.9,Urban,Loamy,Surface water,Mixed,Poor (unpaved),882,8.3,Urban,17.6,150.3,0.447,-0.023,0.721,Likely,1,41,2.18,2.63,32.53,No,0,Yes,,True,2024-11-12
F116389,Badulla,Udumulla East,8.549176,81.035123,495,532.6,Scrub,Loamy,Well,Grid,Good (paved),342,29.9,Rural,122.7,574.0,0.129,-0.061,0.018,Unlikely,0,52,6.88,1.57,65.11,No,0,No,High flood risk,True,2025-03-01
